PC1,PC2
-1.1445568160715909,1.0070647475245207
-2.4694087176395447,1.2259373555357376
2.0650611077899472,-0.6151149706200393
0.7417560395552545,-0.4532090343791839
0.10988898772833564,-2.13807158311311
2.6785390278148165,1.0995730287178704
-1.9674408985448928,-0.10351237578768932
0.264056761594835,-0.7180622340367941
-1.3912204734462823,-0.5558600407582897
-0.5522356953242545,0.8491688575061798
-1.1525277592277439,-1.737161232691273
1.9831859516022303,-0.19415972943804827
1.8576094948773223,-1.3566296721715618
2.1296373900958914,0.3846984151092751
2.7143725856126175,-0.004980145726232187
0.1726222250055611,1.1577091837820652
2.0218524396965365,-1.4931888148403507
-0.18248581605860287,-0.3396601032065505
-0.8427599351881522,-0.4346413041345656
1.6459384675566833,-1.7734522456648754
-0.1788490955937854,0.46550334054907994
-1.32724606701088,0.40712056875120417
-0.7559202696212245,-0.27618314821457396
2.011609156466739,-0.5706151749101012
1.9218071475451821,-0.43935502040374386
0.14889920515796967,-2.0173107302704167
2.0932484091411037,1.3648915495155063
0.28567560099314254,0.7922553227973841
-0.5588090951594229,0.4061394793056794
1.8238959508254435,0.37414504155391864
-2.0091580081043063,-2.0273989464615694
-1.1603178269022048,1.6946262444816704
-1.331992478281125,1.1174877691661775
2.214828645242151,-0.5699002410593299
-2.6637748397718424,-1.5598498556729445
-0.7240958923695908,-0.23727067825202725
1.8966669643175946,0.2951154267490311
-0.07073383251274874,1.1054876598185368
-1.4801627606912202,0.8379585796870261
0.5050757468456355,-0.4294522812214632
0.28928607880734913,0.5086879385764074
-2.094132373743061,0.1054466000652489
-2.715803349538883,-1.7054377897672648
2.26560930863944,0.9708724919835704
1.9581087464387035,0.10967220152387515
-0.11698663440884645,0.2961818193332101
1.7800519077857893,0.36395268919825025
2.1256544402424526,-0.6186622990415551
2.058930612895474,-0.9478095908053678
0.11847565498084076,-2.0501090764098753
0.12237127071155832,-2.030229643070485
-0.6666143465561108,0.15222886986752704
-2.636375668467785,0.12519146579788637
1.8824417132169387,0.10851590055227492
0.22087492944805714,1.3794652029234198
1.9389416780961273,0.057274954681756876
-0.12837454945838217,-1.41268200837509
0.03768547946839874,-1.2621400752850938
-0.6377349938633907,0.17897829733357357
1.9564387214587238,0.45758063923665293
-0.6027209987782776,1.2393374809970972
-0.12859374329511963,0.6023794852265422
-0.8328263449665266,-0.7893528196578082
-1.3131140815451414,-1.4670620927008595
-2.6732391001329607,-0.13755522666839265
-0.13911877127162728,-0.6403391791992774
0.1292338052196158,0.5764188071047197
1.8160242901871757,0.8946511324933522
-0.7308974612257103,-1.6180430087099873
0.5461075031836188,-2.912161793844074
-0.34096042477681066,1.6984278480552688
-0.25201359628049935,0.25709398796744054
-0.03152431312159701,1.4907422384256637
0.9801468767466064,-2.204564089524356
2.125940361343803,-0.02676825821725706
-0.30966510639480865,0.365044356355961
2.068810615093972,-0.3688902873763426
-2.577349666237132,0.9594939200429419
2.0104514789678483,-0.19632096242426955
-2.074494964089044,-0.3872757070365157
0.5917900317622741,1.4535473039014328
-1.1196364119261761,-3.5329545268630884
0.166338499818081,1.7170246018091102
-1.5221473884247183,-0.5167193355767843
-0.03201413020884246,-0.32009978981359793
-1.4016866201671676,-2.1299640481933864
-1.8371803676480452,0.35209633816683705
-1.8623189113748648,2.15424754938488
-2.6924988574691446,-1.9606781318026298
1.9974633588807218,-0.8372638212406281
-0.1854930826399918,-2.571668729454134
-0.34246831046872583,0.7175719507818502
2.1380042631743663,0.6306866700877454
2.0220148662350383,-0.8196340164934655
0.833937149199955,0.956551103389989
-1.1101655856866681,-1.2314242499887111
1.789846640241476,-1.3059826082434962
-0.05110887480526539,1.2870794692076633
0.3445053612393827,0.24780573905674075
-1.0623658917590602,0.26422869016485206
-0.4841781295410523,0.8733987555014396
0.6292233696841352,-1.7048532819893998
-0.6999973175610542,2.17685392986669
-0.4942210910816904,0.5121362006071235
-0.3747403780565064,1.568983684786329
-1.253316344210697,-0.5953476130023255
-0.5086104881200666,-0.802681622168754
2.0798212943017367,0.33336262461615934
2.108171394011191,-0.9185754155940392
-0.36728032615663103,1.1131888510403578
0.3335136361828099,0.8513477002674817
2.081216061822213,2.844884042256309
-1.2896975592777384,-1.9394293754008058
-0.04397071077825342,-0.09944648296730091
0.6343566627994761,-0.4531908257168589
-2.252909890298527,-0.42788849160726
-2.564798630889017,-1.8938077217428355
-0.6472819166227864,-0.95986633807223
-0.3605149775455179,0.018529695881894633
-0.3788454521864681,0.8080837529257092
0.49272554942711166,0.9730844608756745
-2.1882790677065347,-1.9006901539509495
2.0057309410224504,-0.7039463201160416
-0.269109200505047,-0.6488909921656721
-0.3194042571638161,0.676615502595527
-2.230437874729133,-1.6769872890776116
-0.754723458181821,0.17297073066223417
1.9813380810782855,-0.9497833789588191
2.0223488862316508,-0.7431520221173216
-1.461824964074422,0.3724544405302003
-0.18126541101366692,0.2697496738089712
-0.3235808455265124,-1.640554911931987
-1.2909115286079687,-0.4770151775522038
1.8596242641900007,-1.191719992718328
-2.39308649939177,1.30112541781132
-2.6937729025703265,1.2679854451232113
2.544473403032366,-0.889498481024278
2.130850159836834,0.3312883322795044
-1.4573260132734362,-0.9344642056018168
2.1127504683834637,-0.5626374776433954
-0.5960567162131382,-0.18937992036901527
0.13686236291056614,0.9911579094064511
2.720742335250628,1.5067430602614609
0.5742422593610791,-2.437953309206379
-0.2878254857342067,-1.4840584019733851
2.0173469891908193,1.2341170871247313
0.20568227671298048,0.4389181576903456
-0.26127699260451215,-0.056562362210616446
-1.850455488405234,1.1401660553523756
-0.04984429999444837,-0.11076888969128351
-0.5238658074703791,-0.8240420535508793
0.25047092340581967,-1.311099426006253
2.1535903217482053,-0.9620740707926165
-2.1788687944052785,0.011867789053995827
-0.644599744186517,1.3863676865521726
-0.7734163216604285,-2.0465223998737665
1.924483927247588,-1.7620919989871189
-2.226573908818151,-1.3211001598923913
2.0097069054404386,0.602714120131623
-1.5285465459299254,-0.8280895952700358
-2.164623913356358,-2.087872439742263
-0.5055196642400509,0.6784061185457112
0.35635414979952934,-1.4017879940248161
-1.463656593940808,0.06586864772563457
0.4155646571306803,0.17963992035562132
0.8122954362711442,1.6742207892701513
-0.29164734036295187,0.9385129740178509
0.3867416568568871,-1.7693561605238177
0.2276593025031754,-0.12845650539790512
1.9943622622725867,1.0302500274455892
-0.13075889520108985,0.38464073044698577
-0.31397633932937535,0.18882439966536063
-0.25975073003866,-0.4914786069821331
2.091577342457879,0.1061854252786351
1.8455942950259192,-0.21469371041584284
1.9685673469277818,0.3895898875770058
0.5307084344332849,1.825464536997925
2.1966088673118263,1.370034963768131
0.5243351434436487,-1.3342327501999747
-0.13790069940587188,-2.6539892081854304
-2.3948336285285023,-0.6930449865917331
-2.4631974333298485,1.7609204735454609
-0.5631021065769244,-0.262721722553126
1.8736979635512914,-0.9178030317462044
-1.745732403209226,1.9487342725169807
-0.4800800150168881,1.195872948861625
-0.378255284736195,-0.8412342082060216
0.7714668466027681,1.3206720456660908
-0.3815225151112123,-0.3602917227069833
-1.0445843592661475,1.7042624901536632
-0.35343871078189554,-0.11769662343524022
-1.8438851876913174,1.82261196615338
-1.9286357534518759,-1.0649990843743706
2.0565630060370337,-2.0384714543262374
-1.022261313281236,0.19599688252603342
-2.257787218274143,-0.7560865435701208
-0.3507779970634179,2.001716233341894
0.4763168374832333,0.18555470306551466
-0.2672444199090291,-0.6180838456263256
